"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Ereinotzu Toki Entitate Txikia ";;;;"Ereñotzu Auzoa, 2 - Apaiz Etxea";20120;"HERNANI";"Gipuzkoa";"ereinotzu@hernani.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000027I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=740";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Errenteriako Jesusen Bihotza Adinduen Egoitza";;;;"Pº Gabierrota s/n";20100;"Errenteria";"Gipuzkoa";"ivillagran@errenteria.info";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7007201B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=267";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Errenteria Musikal Udal Patronatua";;;;"Calle Alfonso XI - 6";20100;"Errenteria";"Gipuzkoa";"musikal@errenteria.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000536I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=167";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Errenteriako Udala";;;;"Herriko Plaza  z/g";20100;"Errenteria";"Gipuzkoa";"intervencion@errenteria.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007200E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=67";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Errezilgo Udala";;;;"Enparantza s/n";20737;"Errezil";"Gipuzkoa";"administraritza@errezil.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007100G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=66";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Eskoriatzako Udala";;;;"Fernando Eskoriatza Plaza 1";20540;"Eskoriatza";"Gipuzkoa";"kontuhartzailetza@eskoriatza.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003500B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=34";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ezkio-Itsasoko Udala";;;;"Santa Lutzi Anduaga Auzoa s/n";20709;"Ezkio-Itsaso";"Gipuzkoa";"udala@ezkio-itsaso.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008900I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=35";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Gabiriako Udala";;;;"Plaza s/n";20217;"Gabiria";"Gipuzkoa";"udala@gabiria.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003900D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=38";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Gaintzako Udala";;;;"Enparantza s/n";20248;"Gaintza";"Gipuzkoa";"udala@gaintza.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003800F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=37";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Gazteluko Udala";;;;"Gazteluko Enparantza s/n";20491;"Gaztelu";"Gipuzkoa";"udala@gaztelu.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004000B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=88";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Getariako Udala";;;;"Gudarien Enparantza 1";20808;"Getaria";"Gipuzkoa";"udaltek@getaria.org";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004200H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=39";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Gipuzkoako Garraioaren Lurralde Agintaritza";;;;"Easo Kalea 74, 1º";20006;"DONOSTIA";"Gipuzkoa";"autoridadtransportegipuzkoa@atgipuzkoa.com";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000559A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=799";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Hernaniko Osasun eta Gizarte Ongintz.";;;;"Sandiusterri kalea 1";20120;"Hernani";"Gipuzkoa";"ongintza@hernani.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7004301C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=140";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Hernaniko Udala";;;;"Gudarien Enparantza 1";20120;"Hernani";"Gipuzkoa";"ogasuna@hernani.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004300F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=40";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Hernialdeko Udala";;;;"Santa Kruz Apaizaren Enparantza 1";20494;"Hernialde";"Gipuzkoa";"idazkaritza@hernialde.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004400D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=41";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Hondarribiko Udala";;;;"Nagusia";20280;"Hondarribia";"Gipuzkoa";"ogasuna@hondarribia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003700H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=36";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ibarrako Udala";;;;"San Bartolomé 2";20400;"Ibarra";"Gipuzkoa";"kontuadministraria@ibarra.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004500A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=42";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Idiazabalgo Udala";;;;"Plaza Nagusia 1";20213;"Idiazabal";"Gipuzkoa";"udala@idiazabal.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004800E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=43";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ikaztegietako Udala";;;;"San Lorentzo 7";20267;"Ikaztegieta";"Gipuzkoa";"udala@ikaztegieta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009000G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=44";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Irungo Udala";;;;"Plaza San Juan Harria 1";20304;"Irún";"Gipuzkoa";"hacienda@irun.org";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2004900C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=45";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Irurako Udala";;;;"Plaza San Miguel 1";20271;"Irura";"Gipuzkoa";"irura@irura.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005000A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=46";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Itsasondoko Udala";;;;"Kale Nagusia  24";20249;"Itsasondo";"Gipuzkoa";"joseluis@itsasondo.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009200C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=47";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Iurreamendi Egoitza ";;;;"IRUÑA ETORBIDEA, 6";20400;"TOLOSA";"Gipuzkoa";"direccion@yurreamendi.com";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7007601C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=371";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Juan Bautista Gis.Herriko Musika Eskola ";;;;"Plaza Unzaga, S/N";20600;"EIBAR";"Gipuzkoa";"intervencion@eibar.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7003102F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=630";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Larraulgo Udala";;;;"Plaza San Esteban z/g";20159;"Larraul";"Gipuzkoa";"udala@larraul.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005200G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=48";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Lasarte-Oriako Udala";;;;"Nagusia 22";20160;"Lasarte-Oria";"Gipuzkoa";"i.murua@lasarte-oria.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009500F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=83";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Lazkaoko Udala";;;;"Euskadi Enparantza 1";20210;"Lazkao";"Gipuzkoa";"udala@lazkao.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005300E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=49";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Leaburu-Txaramako Udala";;;;"Urrope Enparantza s/n";20491;"Leaburu";"Gipuzkoa";"udala@leaburutxarama.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005400C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=50";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Legorretako Udala";;;;"Nagusia 12";20250;"Legorreta";"Gipuzkoa";"ar@legorreta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005600H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=52";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Leintz Udal Euskaltegia Mankomunitatea  ";;;;"Intxaurtxueta auzoa, 9-behea";20540;"ESKORIATZA";"Gipuzkoa";"juanantonio@aretxabaleta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000010E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=113";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Leintz-Gatzagako Udala";;;;"San Miguel Plaza 2";20530;"Leintz-Gatzaga";"Gipuzkoa";"udala@leintzgatzaga.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007300C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=68";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Lezoko Udala";;;;"Gurutze Santuaren Plaza 1";20100;"Lezo";"Gipuzkoa";"kontuhartzailea@lezo.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005700F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=53";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Lizartzako Udala";;;;"Txirrita Gudariaren Plaza 1";20490;"Lizartza";"Gipuzkoa";"lizartza@lizartza.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005800D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=54";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Mendaroko Udala";;;;"Herriko Enparantza  1";20850;"Mendaro";"Gipuzkoa";"idazkaria@mendaro.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009300A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=82";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Mipirualde Zaharren Egoitza ";;;;"MIZPIRUALDE";20570;"BERGARA";"Gipuzkoa";"zuzendaritza.mizpirualde@udal.gipuzkoa.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20368502";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=474";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Mutiloako Udala";;;;"Mutiloa s/n";20214;"Mutiloa";"Gipuzkoa";"udala@mutiloa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006100H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=57";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Mutrikuko Udala";;;;"Txurruka Plaza  z/g";20830;"Mutriku";"Gipuzkoa";"sarrera@mutriku.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006000J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=56";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Oiartzungo Udala";;;;"Doneztebe Plaza 1";20180;"Oiartzun";"Gipuzkoa";"diruzaina@oiartzun.org";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006800C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=63";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Olaberriko Udala";;;;"San Juan Plaza";20212;"Olaberria";"Gipuzkoa";"udala@olaberria.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006200F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=58";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Oñatiko Udala";;;;"Foruen Enparantza  1";20560;"Oñati";"Gipuzkoa";"arantza@onati.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006300D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=59";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ordiziako Herri Antzokia";;;;"Etxezarreta Kalea  9";20240;"Ordizia";"Gipuzkoa";"herriantzokia@ordizia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20082848";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=276";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ordiziako Udala";;;;"Kale Nagusia 24";20240;"Ordizia";"Gipuzkoa";"kontu@ordizia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008200D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=76";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Orendaingo Udala";;;;"Orendain s/n";20269;"Orendain";"Gipuzkoa";"udala@orendain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009800J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=86";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Orexako Udala";;;;"Errebote Plaza 1";20490;"Orexa";"Gipuzkoa";"orexa@orexa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006400B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=60";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
